Id,SalePrice
1557,96621.53353521449
1558,101394.68151877598
1559,77827.71972726117
1560,126733.98059152489
1561,117831.0522021261
1562,130750.969949981
1563,113676.0612122215
1564,164284.15923626127
1565,149160.59848784056
1566,251060.02573908618
1567,80083.44623517319
1568,209543.6330985542
1569,114995.20014657191
1570,142388.32296456693
1571,118231.28113421994
1572,143238.12969800306
1573,254629.65171015915
1574,113253.73587086803
1575,227170.88772111785
1576,257129.9563453874
1577,180420.57658239026
1578,132477.82482726974
1579,135945.5600821572
1580,201499.49587291505
1581,154985.20229493393
1582,125658.81133665836
1583,334051.8028418357
1584,227831.1638951794
1585,139305.31919050767
1586,80417.82270953574
1587,105314.61206612221
1588,146336.2244788511
1589,103421.6563251231
1590,141519.49513939425
1591,87491.68120119153
1592,118908.11546235753
1593,127083.17680615143
1594,124628.68544169182
1595,92767.1060974208
1596,210406.8643479671
1597,164668.41624170748
1598,188548.98946505933
1599,184349.22486993548
1600,174606.0440996694
1601,68893.33989527197
1602,114600.54290022778
1603,90998.73800648704
1604,246757.64469189243
1605,258784.44990571216
1606,177847.0476832141
1607,187957.33307556
1608,210071.311933734
1609,188874.9496018112
1610,146558.14147818723
1611,140603.28968191374
1612,164838.04808557374
1613,172150.85477204295
1614,131910.37609523567
1615,99146.94893148511
1616,82467.30179680295
1617,103121.48762848294
1618,126679.89031951426
1619,146451.46532817502
1620,166627.746767333
1621,139026.22303879593
1622,140263.42935044345
1623,285675.6268566285
1624,205531.89208381844
1625,118183.7732768968
1626,176846.14789396056
1627,192223.25760392752
1628,281678.59615801554
1629,176790.87632293766
1630,341115.7926671879
1631,195844.06956393528
1632,216474.7699586332
1633,175462.13466389658
1634,185590.4095005202
1635,176304.95081609394
1636,156879.05371821552
1637,189626.79856209605
1638,203677.14417662862
1639,191633.6026604484
1640,266531.0439073314
1641,183682.21516656375
1642,221570.08435481877
1643,221876.43650532153
1644,230710.1843381604
1645,247762.70451259636
1646,168484.94752995417
1647,167136.9921701526
1648,128703.68914081942
1649,137573.2992038046
1650,120365.36941218504
1651,125631.22171667089
1652,111444.1807003942
1653,117860.26445014567
1654,153608.0205163947
1655,147823.91004534348
1656,148905.14227496163
1657,153302.45708771303
1658,150589.30619185936
1659,131035.83679002698
1660,144365.11275609027
1661,456478.79151276365
1662,384306.2951638872
1663,344542.6834589406
1664,550498.1412231252
1665,282438.5295776855
1666,320491.5266407323
1667,340500.4810493543
1668,320810.41700543347
1669,281753.5885301036
1670,322759.1531734228
1671,251843.7978615373
1672,431004.03719805763
1673,289591.6146061728
1674,243547.36101363273
1675,182165.94687890247
1676,185393.74973107988
1677,205420.415816525
1678,476063.2389112117
1679,346552.82252382586
1680,299283.07561772165
1681,223539.30977196523
1682,283453.51326051436
1683,183082.2047006233
1684,189749.20108114165
1685,172039.5495239388
1686,170034.92656642845
1687,170754.8640104902
1688,193094.1472759455
1689,196078.0868796916
1690,201541.0463843928
1691,189812.9699702355
1692,258381.31077519723
1693,168424.2550759354
1694,182102.49497187682
1695,171020.4922095777
1696,273360.21862964804
1697,179843.33614557263
1698,369613.8041854318
1699,313807.1532787978
1700,245152.60241192827
1701,259253.70600956512
1702,247513.09013650048
1703,253053.63087656783
1704,285303.1761504962
1705,224362.7356651035
1706,445699.8638052211
1707,196349.24319856765
1708,194260.77472264957
1709,269915.43853410054
1710,214101.48953886214
1711,263560.38067153824
1712,257366.3922838887
1713,267715.5811288282
1714,214930.9251256069
1715,194195.24904048807
1716,184221.60168532006
1717,177098.33006856896
1718,133125.58792285423
1719,196804.13708341887
1720,242914.46120259838
1721,173695.7399878325
1722,125617.91751149943
1723,159208.03056093032
1724,214266.86682907032
1725,228033.39932856415
1726,183440.4755616561
1727,148826.65531579143
1728,180695.545325266
1729,165933.26895128418
1730,172919.33249868336
1731,118073.95033558604
1732,123005.54571274336
1733,113658.65475171749
1734,117434.64907437253
1735,137114.57919420183
1736,112637.24467855606
1737,396448.4540330251
1738,249388.74737530705
1739,275810.1984792971
1740,203272.77904886816
1741,179269.22985816476
1742,152877.58493550093
1743,170243.86409498786
1744,320058.43571814423
1745,207375.30859211195
1746,198707.04615737242
1747,231855.64108512792
1748,228380.86427871414
1749,147574.62298713726
1750,138269.27990313093
1751,266337.7229657279
1752,114657.33031979331
1753,145907.77356372375
1754,215738.20481548054
1755,153618.65815487033
1756,133912.98872681626
1757,115146.91216833415
1758,139383.31674221376
1759,164095.76355815452
1760,170529.28324976712
1761,163663.218910952
1762,178525.4165514511
1763,162763.6342952999
1764,107575.51530916353
1765,182123.31862320795
1766,200491.30713220008
1767,260180.5405646296
1768,136333.91127564263
1769,185468.99977088653
1770,157768.24297857235
1771,118111.64867075723
1772,124668.5755296636
1773,124855.92295593451
1774,132887.5932349499
1775,135528.05036203295
1776,119171.75242331548
1777,104130.80753442424
1778,139882.9114760146
1779,112032.88576483996
1780,185808.84690417332
1781,119235.6309532879
1782,83067.79852693234
1783,142043.10456959234
1784,101700.40844024147
1785,109605.5251437679
1786,142738.02061350775
1787,160745.81884374368
1788,61842.51010661977
1789,101688.82135947773
1790,70824.24797468075
1791,208868.05683470573
1792,165342.4795661535
1793,145819.69158194927
1794,168829.4355614326
1795,127597.86420061282
1796,120784.99540644084
1797,136450.5392349818
1798,113364.4098139362
1799,109441.6078095407
1800,108706.9680778621
1801,119786.31389851695
1802,146866.02627486724
1803,145821.9631534448
1804,138643.35295621477
1805,142800.99501627783
1806,136530.64630724976
1807,144162.923322717
1808,119824.96005319466
1809,115388.09433175896
1810,138950.36472403564
1811,89367.9703601027
1812,94296.31003108558
1813,126576.63350989766
1814,92129.70834043642
1815,61213.570547626055
1816,102045.52394380815
1817,99104.55897359857
1818,131610.8261789788
1819,123378.53450206232
1820,67623.13444539964
1821,115821.72194159508
1822,148187.9288903307
1823,56567.36179678963
1824,123650.71081890649
1825,127819.92839876265
1826,94393.7517143995
1827,104904.11845170785
1828,132578.67142027404
1829,130526.01981631499
1830,142546.74581468952
1831,157929.9483090342
1832,90965.65725836412
1833,139008.97538888908
1834,125458.16495714753
1835,123748.85440248647
1836,125259.65700065497
1837,94039.72980244464
1838,131187.47830183074
1839,104607.49299915369
1840,141527.21579564066
1841,131506.13532375937
1842,88857.96746014192
1843,137607.58986245855
1844,129130.58900637325
1845,133998.5301789108
1846,143956.04159142915
1847,140639.4764946252
1848,54704.113542536856
1849,106255.26981810035
1850,112455.18568177843
1851,144251.21545647498
1852,123287.83441248118
1853,123630.51001505053
1854,169398.3000464643
1855,148109.14618164927
1856,229138.43810612804
1857,125822.0660865267
1858,139039.19213014076
1859,116996.84793179172
1860,160722.92220115414
1861,116523.02685474657
1862,336000.6489066813
1863,333726.4089423331
1864,333795.1475404075
1865,349107.2354167295
1866,315163.10213949764
1867,236935.32434244157
1868,289572.9214475702
1869,215557.78464325223
1870,226461.95907322867
1871,240360.82032415658
1872,171215.80907571432
1873,224579.8316334264
1874,152622.16024039057
1875,197247.90482841313
1876,196163.5398439055
1877,211495.59790092867
1878,207007.32740156408
1879,118429.22755088114
1880,140694.75204440884
1881,254453.05478323856
1882,244910.5790018233
1883,182887.03721648818
1884,197456.6549187906
1885,237150.27553563725
1886,273423.86683906027
1887,221990.16678605552
1888,298253.14570105664
1889,167195.19337472823
1890,119721.63631608624
1891,139145.8963930996
1892,97481.71092854797
1893,125576.9300154408
1894,120893.98716202186
1895,134672.59772279963
1896,124715.65380295973
1897,119374.59162430062
1898,119284.25538810648
1899,146367.08641345595
1900,143612.06995925037
1901,154344.81576645427
1902,127359.29463330409
1903,211098.3643044493
1904,131089.79018050185
1905,181494.53852726272
1906,161691.6550645958
1907,186248.12263762057
1908,132413.5188820865
1909,150742.66264778242
1910,140114.56446224093
1911,189003.41851952765
1912,330154.8793526734
1913,141555.41403515497
1914,79844.87205675038
1915,261599.27474483772
1916,59600.25381834608
1917,258374.87580706895
1918,145518.28636293422
1919,196603.99342235934
1920,164762.1871591654
1921,372165.7787777898
1922,287239.5129257929
1923,219703.96237538665
1924,224677.65549333632
1925,207901.68153682427
1926,360754.23886947415
1927,132245.56834559565
1928,156328.61674308352
1929,123381.18888102006
1930,126221.56478109007
1931,149369.5242678788
1932,136892.0948235374
1933,185081.06833916178
1934,185663.32102989897
1935,172110.32830371743
1936,180128.03319581394
1937,178329.49912988642
1938,161266.72669398136
1939,229209.88827102585
1940,177626.41190520904
1941,177587.83244491013
1942,173902.32039396954
1943,193736.2907137681
1944,293211.283144273
1945,323755.79872143356
1946,142994.68349366903
1947,269115.05759462295
1948,174514.12032136324
1949,241361.31732451878
1950,199572.75549339945
1951,264269.41147225816
1952,222891.35340950574
1953,169244.38492883128
1954,199671.04295109535
1955,135401.0331315551
1956,381021.51346140786
1957,158922.2313847728
1958,313985.50823493925
1959,141620.77690630275
1960,105431.51843834575
1961,120955.67308304633
1962,110917.73721875939
1963,123060.05114702637
1964,113742.25588232814
1965,151795.02333576308
1966,145937.35660596297
1967,280646.40465343936
1968,398202.5681671243
1969,330480.9511600294
1970,404834.51768791385
1971,478460.63727277395
1972,364565.07098758814
1973,263345.48161434854
1974,302986.8718457295
1975,535060.8614295295
1976,271175.984647569
1977,333892.94554236374
1978,322664.54509539343
1979,307613.87110670574
1980,184929.93167128024
1981,324576.7130482646
1982,216397.5776891006
1983,198659.86630502366
1984,169757.43883412564
1985,229881.97878190796
1986,231361.16949034648
1987,190418.46296516742
1988,175409.78513444093
1989,195214.55244934058
1990,212713.73998691066
1991,227567.69820401346
1992,214141.81992400144
1993,176422.32927207195
1994,241239.35076218052
1995,188637.15389485337
1996,234169.58634047583
1997,285217.67728659796
1998,307996.45550451166
1999,276369.76969521854
2000,307482.85638236935
2001,262851.7697961697
2002,245665.5753624571
2003,256342.60774944926
2004,289941.40276932146
2005,222934.86223217912
2006,214441.66367709608
2007,243845.4496952527
2008,203420.9973891842
2009,185944.30340948372
2010,191570.85848918336
2011,138504.53960150844
2012,172124.06600773984
2013,164793.0878768773
2014,172202.6488165037
2015,177864.3615082291
2016,183707.99278522612
2017,185887.21028542833
2018,120956.12520771165
2019,147144.40576280397
2020,107994.19312290102
2021,104873.1747244095
2022,185538.39954954368
2023,143832.77198408108
2024,259828.2079498622
2025,348427.75821514137
2026,163932.1600576985
2027,147942.12643899818
2028,158059.041954978
2029,160317.69887926095
2030,247205.49729940086
2031,231252.40707823247
2032,235642.7626961119
2033,239853.031430396
2034,165738.58572399264
2035,214222.11383844086
2036,199806.0221940387
2037,204036.05514400877
2038,311459.7838219748
2039,199719.63305302235
2040,291292.01703313424
2041,300649.91836200614
2042,202149.31187205372
2043,176085.52127923552
2044,193261.99956735777
2045,226480.26150371577
2046,143880.41516441412
2047,141984.46084286037
2048,142352.22196926788
2049,145513.8240764576
2050,175392.65714010675
2051,102817.29595072039
2052,125071.44816162348
2053,141072.72897110585
2054,90188.0724980862
2055,145869.04980776669
2056,142809.70209392
2057,108923.34244164226
2058,207904.08450659076
2059,129122.49575283332
2060,183518.89699251563
2061,176966.19953126626
2062,118742.88423379586
2063,103956.11659610414
2064,134450.03184545235
2065,114017.93055875514
2066,156255.5482783093
2067,113479.91447968478
2068,143263.71265664042
2069,86714.11780877819
2070,111775.29697215819
2071,94208.97878696214
2072,143458.8605605967
2073,135377.475345908
2074,170463.25620801788
2075,139425.9964357595
2076,127780.14405863693
2077,133130.39037757198
2078,113948.71906301005
2079,131979.15328906715
2080,121132.67208307386
2081,120419.9554807722
2082,126224.00770163159
2083,135762.4107527518
2084,106430.69025702689
2085,111950.1847546048
2086,136383.6592861314
2087,130502.62057531746
2088,101865.822581789
2089,82362.70677376167
2090,134685.95808398063
2091,93061.73825072809
2092,127937.53512593334
2093,121162.70878869142
2094,116187.97737455466
2095,154800.72010605954
2096,88401.70849870208
2097,96577.6100224777
2098,143158.78937186676
2099,67548.04580304485
2100,74553.0903926497
2101,110204.03494962968
2102,134735.37024542337
2103,98044.0771949437
2104,134226.14257502495
2105,120374.64392271228
2106,63682.310115941036
2107,183012.12998109698
2108,115196.02427626737
2109,109135.90657223089
2110,124467.74740803249
2111,153026.39109769542
2112,120926.70420039933
2113,122143.90051104514
2114,122733.49049951337
2115,155708.03757403296
2116,121016.39867892003
2117,146620.3622852182
2118,117655.14696285973
2119,113955.2800367688
2120,123198.47963301443
2121,96526.14048395032
2122,95510.17060498764
2123,96810.7113752935
2124,164468.38019371693
2125,125447.93847611411
2126,127062.70517262002
2127,159936.71413491265
2128,124511.58914463445
2129,107886.2659145458
2130,134397.83636922692
2131,160441.07062792132
2132,116214.27384381526
2133,120484.44412245417
2134,121905.84717322023
2135,107397.95328562746
2136,66586.92635302582
2137,116416.62789081052
2138,132437.29876890505
2139,150309.36233564984
2140,139821.40633480836
2141,158006.3025788726
2142,113125.27445186877
2143,136922.40499098884
2144,111438.30193258825
2145,143753.59524031883
2146,177079.71323137655
2147,142043.68628665988
2148,139459.1727912152
2149,151745.46369644074
2150,225548.79409572962
2151,119418.70279094999
2152,157991.8046711157
2153,182221.90972825146
2154,105250.7086875029
2155,147924.85167764156
2156,265738.05590197945
2157,241726.43186287797
2158,221420.08302388302
2159,203804.306108647
2160,192252.80650936987
2161,251364.8775109524
2162,487179.6840033283
2163,371334.9248101653
2164,237257.96299596727
2165,184730.92852508306
2166,156569.60861144654
2167,212325.356739381
2168,184210.59697023802
2169,185564.65951398792
2170,193249.4283170737
2171,152597.89299983054
2172,142169.77257009028
2173,176323.15843724256
2174,226751.1199384811
2175,303669.1822603367
2176,288766.97066029155
2177,238349.6659722535
2178,216008.1686233745
2179,137751.79618149734
2180,233712.06949148196
2181,184240.73806967432
2182,222114.27495709344
2183,185655.51052080494
2184,127678.4649275829
2185,118089.00428671134
2186,169002.04627746163
2187,159905.32138613897
2188,168435.2758333198
2189,273059.43316453317
2190,79169.56968545428
2191,79173.4624413317
2192,84011.5391059425
2193,106819.104567577
2194,111901.4079376701
2195,95055.99604167056
2196,97315.60544916552
2197,117010.91971462876
2198,160852.91858540202
2199,200932.58537640286
2200,129167.26496727165
2201,120271.27625089968
2202,191450.2261698044
2203,111562.90671159091
2204,146944.59551036652
2205,102445.80972326142
2206,132016.37461993762
2207,205342.05223748452
2208,254246.62599213872
2209,203931.02193838125
2210,135561.4887936986
2211,129789.89204062316
2212,127262.06786872013
2213,102917.46663589704
2214,132942.7388640294
2215,104817.59770196161
2216,137734.0642436435
2217,68637.93770108835
2218,85168.61483985352
2219,90561.18445431723
2220,87111.12412744941
2221,263609.4824229833
2222,229907.72408575803
2223,265840.86734230316
2224,224538.71096470466
2225,125857.6967464154
2226,183702.6936133308
2227,202121.66618516739
2228,256860.78818779901
2229,252275.36867866956
2230,142647.40459853952
2231,204993.09450249665
2232,189958.21203058626
2233,180642.76499705296
2234,236936.07090961945
2235,201830.65958498992
2236,261896.52663412818
2237,315564.60243588156
2238,217114.49739437457
2239,121896.83294569515
2240,151542.51687180472
2241,141485.91180359453
2242,129974.53115605365
2243,137186.24962572858
2244,111571.55423493026
2245,106077.68079818365
2246,133771.15324507808
2247,142244.52889153577
2248,125967.86337188967
2249,126254.67709287575
2250,135500.7991813326
2251,91875.61034220061
2252,189715.3906179285
2253,156529.16874929453
2254,169804.8927403232
2255,201873.45484239425
2256,173777.32902137924
2257,207981.60398303656
2258,161765.9260830763
2259,175402.99032071352
2260,166463.55818760127
2261,175304.2639706931
2262,195363.83758176697
2263,334784.91725633596
2264,534068.0250642548
2265,168443.78878802934
2266,250827.79147402928
2267,336726.02698517387
2268,404597.13386502926
2269,161776.26344704098
2270,197264.82160178458
2271,234289.05063725665
2272,208671.48847673557
2273,166103.61584386101
2274,175738.0074794324
2275,183049.1399626708
2276,188215.3256401171
2277,201581.18488714562
2278,154785.34385954152
2279,117409.81694143263
2280,110132.39071523317
2281,163924.71590646764
2282,179070.63749310168
2283,121905.92719451348
2284,117305.32361820414
2285,151992.79268457825
2286,123059.13030099595
2287,333231.77504605934
2288,266475.67215690337
2289,371782.3845127073
2290,435913.17062532547
2291,318036.25830696407
2292,434556.6607359428
2293,482156.61114226823
2294,353462.90621727594
2295,488883.0683129061
2296,274974.0290947989
2297,314571.2998390297
2298,290074.9601097793
2299,349994.1916644145
2300,305109.9140100613
2301,281469.85997855064
2302,246298.51240388982
2303,233873.69591493488
2304,256045.52248446058
2305,195502.03562342282
2306,187203.9845521489
2307,185788.5006771035
2308,215856.12447117758
2309,253966.84261697304
2310,208999.1978065873
2311,203796.8415232864
2312,184070.37185658576
2313,172804.50909244418
2314,180515.08671485574
2315,186419.46266254547
2316,196871.10018489038
2317,176305.13876179548
2318,173879.00224289985
2319,188479.1417952323
2320,196379.70213330525
2321,247504.4747939548
2322,196120.85183620913
2323,173726.67394777594
2324,185981.82330522497
2325,222438.9889806276
2326,175338.31991864866
2327,205839.62515478997
2328,222217.87770460226
2329,191249.82759154064
2330,186201.60435442807
2331,352908.3569579554
2332,370469.841041102
2333,330414.7023366095
2334,240167.102206482
2335,259868.18813455006
2336,313534.2070663499
2337,200798.8796085007
2338,287183.1237372871
2339,224407.45155548985
2340,402429.5053519956
2341,224046.67247698607
2342,229067.6862838998
2343,229654.71518495525
2344,215650.20167676584
2345,239819.0679885889
2346,208628.6478262213
2347,191072.63950054903
2348,238380.3622611681
2349,173161.78454748448
2350,292871.2676224044
2351,235941.03584548077
2352,238987.63152868423
2353,241709.31093875912
2354,142690.82375045525
2355,144744.45961980065
2356,153953.37082025906
2357,192761.66073885062
2358,180528.86063607832
2359,138317.2027548348
2360,117963.8735584536
2361,151285.27587798575
2362,264248.2384310777
2363,131686.6482943627
2364,184804.17429145385
2365,219863.92739360387
2366,188326.08183514
2367,209875.65409230124
2368,204349.09646384433
2369,211197.33981621027
2370,167167.25264469674
2371,150487.17806611315
2372,176347.19594318868
2373,292066.0715149066
2374,339826.6651257104
2375,233674.8481604486
2376,298499.4407262844
2377,365422.0357201808
2378,143702.28103070412
2379,214178.01672990198
2380,149348.05166056383
2381,165995.99190593394
2382,230135.72738418134
2383,207960.70058567185
2384,247851.47958232238
2385,171603.40114958145
2386,129020.44204189777
2387,127716.74919062525
2388,104616.10956794597
2389,122613.77593630596
2390,133230.21248954753
2391,145250.19154105964
2392,114046.54450435485
2393,168305.97840546235
2394,131470.47340844612
2395,214430.0060185926
2396,142053.80314234536
2397,228589.0503138409
2398,128546.16720426435
2399,64248.45660262164
2400,66933.44711631122
2401,126975.29403432457
2402,128645.06714730612
2403,147192.5489465603
2404,138585.751768241
2405,154837.35343180515
2406,145647.23675925273
2407,122050.09463207069
2408,147481.98858208448
2409,118927.81285159667
2410,195349.1957441487
2411,109840.84951069085
2412,147067.1752250165
2413,116390.17784714514
2414,149003.03168500378
2415,129280.54697675115
2416,125799.78016908008
2417,132047.88105551156
2418,134579.30633399475
2419,107736.7617287464
2420,124973.47131633927
2421,145802.97132268368
2422,105093.95052373149
2423,102082.08736661349
2424,153328.32107725966
2425,214491.31368921054
2426,136056.19462950627
2427,112193.86452329897
2428,177730.43662658957
2429,113745.9270304318
2430,134046.1377049038
2431,106471.69755060582
2432,134889.07318179865
2433,139585.39334177654
2434,129195.5787234453
2435,150118.32936833845
2436,102719.9706904955
2437,106163.0148228546
2438,120276.86177993799
2439,115780.12872736045
2440,126836.13968332807
2441,103442.10758014326
2442,105196.80362011635
2443,131649.78444804138
2444,126284.13834688134
2445,87953.38165046829
2446,126789.11885628803
2447,195487.29878660978
2448,138785.0420093649
2449,113563.38043212342
2450,146842.3238486787
2451,133720.69347351676
2452,184722.8582557358
2453,91877.16991530785
2454,117588.04415880697
2455,127931.8009589151
2456,127414.05664604729
2457,128117.64559436824
2458,128125.27341521786
2459,106788.59519747723
2460,138284.632503541
2461,122815.10315980365
2462,130311.14968877897
2463,114302.05035677158
2464,170081.52730299707
2465,131078.26786231756
2466,106472.2305207431
2467,150672.8495341237
2468,87241.34474879643
2469,83472.93271852723
2470,193608.38858830094
2471,250675.57072385942
2472,160318.79817902128
2473,115810.80706732487
2474,75922.86218829548
2475,238021.10353857803
2476,105197.50185558901
2477,110623.91629961021
2478,157608.53794880753
2479,102782.74109320155
2480,152623.21559714436
2481,113033.42054986775
2482,127542.04437945728
2483,108166.69896464246
2484,122294.8659985829
2485,129274.9462065636
2486,140754.82895696588
2487,158475.8499069363
2488,175015.3335970784
2489,159172.24861874172
2490,148344.30671219376
2491,100674.71897462549
2492,190827.44533319806
2493,143910.06848908783
2494,149418.35625834897
2495,93106.55982625132
2496,233309.7902118429
2497,147711.59577368878
2498,106457.10685327009
2499,91245.84136260937
2500,126551.88291431399
2501,130387.26169183978
2502,150296.12129975567
2503,96177.80915379255
2504,233878.36670976665
2505,214928.49159197707
2506,268306.11558472336
2507,311134.8750925589
2508,268484.0654432361
2509,214169.20390370733
2510,227954.0924057108
2511,177261.95688895046
2512,196630.9182587432
2513,224987.67059548915
2514,245134.94156387274
2515,143054.8987593679
2516,173521.02764943
2517,146119.47407426516
2518,144616.7426312987
2519,215067.56591209013
2520,210423.70068986423
2521,185380.73205838865
2522,222828.56280790234
2523,120754.87125782848
2524,132981.8125680994
2525,154087.47269402278
2526,135946.99701814877
2527,111113.34545875704
2528,125107.2370584503
2529,128831.9146378795
2530,132970.25420846773
2531,257987.24185736882
2532,226599.50088258885
2533,193587.82198870005
2534,226757.3113401544
2535,296222.92503618245
2536,242657.83711162873
2537,225311.100086285
2538,192357.6348943644
2539,187245.73366412075
2540,184636.58752644682
2541,190591.73760064575
2542,150413.23973892766
2543,123443.7774590333
2544,117511.25911517545
2545,132669.0386177784
2546,137697.35765147113
2547,158685.8573593465
2548,158078.87221524375
2549,158265.77837573775
2550,1180325.3031477348
2551,138518.73599954598
2552,131443.00899943762
2553,71663.55825449749
2554,104622.23753599818
2555,126630.24768736967
2556,102055.4285281983
2557,106851.24083030783
2558,138139.57443296775
2559,111077.22125334127
2560,142402.6020597062
2561,141320.45801825504
2562,122556.42421576679
2563,140335.38151738833
2564,184961.92112079245
2565,127849.43839931939
2566,124980.96979431568
2567,113469.28394463417
2568,209828.06191497622
2569,203476.24081473218
2570,135400.30370334449
2571,162388.0491673588
2572,163039.4582886038
2573,207657.4442484309
2574,258902.78582304073
2575,136218.82121870978
2576,121345.06934214375
2577,129563.27957521389
2578,96975.0136671416
2579,63566.912438198815
2580,106256.31694681133
2581,126044.75140116051
2582,134276.95018350045
2583,266042.91882275476
2584,180980.03065690718
2585,183308.92192794767
2586,224958.37817147688
2587,213349.94666479682
2588,141423.32036615402
2589,157142.2590401131
2590,215365.96488621124
2591,213887.3261451756
2592,216314.87327921018
2593,233402.5142880448
2594,186794.7982396805
2595,193388.86022021098
2596,291196.97378536133
2597,181044.41776675815
2598,275846.88147432037
2599,351722.0039338098
2600,155483.9022439181
2601,139494.97009470832
2602,91727.67969669252
2603,94163.38781364915
2604,93885.51197565395
2605,89071.50718037764
2606,139084.01817611235
2607,212251.6949398828
2608,218122.92644523006
2609,173750.50226194534
2610,110834.44986831116
2611,119753.75432660637
2612,163172.30135611416
2613,132633.82578514525
2614,122835.87353532559
2615,147232.17887507615
2616,157610.09508467178
2617,187674.0057309431
2618,189391.90913722897
2619,207157.20264257072
2620,186011.60585412604
2621,173881.7481480865
2622,182083.2722726902
2623,233773.2629793755
2624,309785.5353599462
2625,274751.01956729405
2626,180414.71237920024
2627,163655.87193295217
2628,429774.7936155119
2629,458352.9749922723
2630,346030.96156127227
2631,469186.94798592926
2632,372348.9136273228
2633,275045.65431214473
2634,390490.512866975
2635,163089.63633542374
2636,193737.21894071423
2637,172952.36808188292
2638,263392.57294028485
2639,189790.86612519683
2640,156847.1176698704
2641,102876.06656041251
2642,177918.9625637045
2643,118238.11889121452
2644,138791.21408405915
2645,124463.01078676959
2646,108754.14307867203
2647,118004.33073618042
2648,149120.28907918563
2649,154222.21743497925
2650,150438.69896647308
2651,145906.49832287696
2652,428764.3086507705
2653,246915.43809860086
2654,243282.093398315
2655,372743.32242473
2656,310557.49101499247
2657,333435.4761263086
2658,274744.41987532226
2659,300585.45079295215
2660,347973.6302130263
2661,341302.206456233
2662,320130.9549109493
2663,295697.2784278888
2664,245426.26122354195
2665,322726.72265503777
2666,266779.368634068
2667,186052.53661712064
2668,193542.89776761166
2669,178457.13894836314
2670,288678.6139809461
2671,194818.84134203644
2672,202629.62494906373
2673,201314.5105312006
2674,212639.0641963839
2675,173451.11142999487
2676,194039.77577080607
2677,207907.13092960333
2678,261633.56749832458
2679,272198.1657899873
2680,272944.6291721155
2681,378735.8105786919
2682,316209.44727729546
2683,532836.7013465428
2684,297741.1728403811
2685,321213.385931087
2686,265865.9894902496
2687,326225.2330260099
2688,225993.5556940024
2689,203295.7469978686
2690,464544.4251180237
2691,179023.71718584877
2692,134938.11969422956
2693,200541.5931332698
2694,146545.25580786946
2695,192536.09084481018
2696,182862.38589846125
2697,181521.44967428962
2698,187501.92200758727
2699,167554.96267337727
2700,146904.2582387921
2701,152419.1911820884
2702,114242.41269587677
2703,144617.3221056983
2704,149533.8563866197
2705,112731.78293035472
2706,112597.22072229626
2707,122870.62424509767
2708,125990.20123388265
2709,109726.85274854924
2710,127709.65032078212
2711,350462.15183336893
2712,382725.5354814307
2713,169211.15350663714
2714,148986.28335326427
2715,149360.25819387284
2716,145800.55862086968
2717,176359.55961141374
2718,212762.80907615862
2719,142741.0351750682
2720,194749.73510390497
2721,131242.8921906815
2722,160311.22041147068
2723,163292.6990788736
2724,121422.16863377596
2725,123293.52531846717
2726,141508.95347883218
2727,195813.0299944029
2728,173256.33024960026
2729,150193.78751753777
2730,138538.16690099056
2731,130569.29078210803
2732,119535.78727980773
2733,173036.84625733667
